경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
126.359024,대한민국,고목유령갯지렁이,Terebellidae > Terebella > Terebella ehrenbergi,36.422085,대한민국 충청남도 태안군 고남면,2021-09-09,Terebella ehrenbergi,서해
126.534767,대한민국,,Siphogenerinoididae > Siphogenerina > Siphogenerina raphanus,33.238739,대한민국 제주특별자치도 서귀포시,2020-06-23,Siphogenerina raphanus,남해서부
126.275764,대한민국,,Spionidae > Rhynchospio > Rhynchospio foliosa,34.395763,대한민국 전라남도 고흥군 영남면,2020-05-18,Rhynchospio foliosa,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia amphilecti,34.073608,대한민국 남해,2003-07-22,Cobetia amphilecti,남해서부
126.389351,대한민국,새조개,Mollusca > Bivalvia > Cardiida > Cardiidae > Fulvia > Fulvia mutica,36.544811,대한민국 충청남도 홍성군 서부면,2021-04-08,Fulvia mutica,서해
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Pseudomonadales > Moraxellaceae > Acinetobacter > Acinetobacter venetianus,34.073608,대한민국 남해,2003-07-20,Acinetobacter venetianus,남해서부
127.507225,대한민국,,Micrococcales > Micrococcaceae > Glutamicibacter > Glutamicibacter nicotianae,34.073608,대한민국 남해,2003-07-22,Glutamicibacter nicotianae,남해서부
127.507225,대한민국,,Exiguobacterium mexicanum,34.073608,대한민국 남해,2003-07-22,Exiguobacterium mexicanum,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas tetraodonis,34.073608,대한민국 남해,2002-07-22,Pseudoalteromonas tetraodonis,남해서부
129.396469,대한민국,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,35.124405,대한민국 부산광역시,2011-07-05,Centropages furcatus,동해남부
127.507225,대한민국,,Micrococcales > Micrococcaceae > Glutamicibacter > Glutamicibacter nicotianae,34.073608,대한민국 남해,2003-06-22,Glutamicibacter nicotianae,남해서부
127.507225,대한민국,,Psychrobacter pulmonis,34.073608,대한민국 남해,2003-06-20,Psychrobacter pulmonis,남해서부
127.507225,대한민국,,Flavobacterium aquimarinum,34.073608,대한민국 남해,2003-07-20,Flavobacterium aquimarinum,남해서부
127.507225,대한민국,,Pseudomonadota > Betaproteobacteria > Neisseriales > Neisseriaceae > Prolinoborus > Prolinoborus fasciculus,34.073608,대한민국 남해,2003-07-22,Prolinoborus fasciculus,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-20,Cobetia marina,남해서부
127.507225,대한민국,,Planococcus maritimus,34.073608,대한민국 남해,2003-07-20,Planococcus maritimus,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas tetraodonis,34.073608,대한민국 남해,2003-07-20,Pseudoalteromonas tetraodonis,남해서부
126.495010,대한민국,큰가위손육질꼬리옆새우붙이,Malacostraca > Amphipoda > Ischyroceridae > Jassa > Jassa marmorata,34.182068,대한민국 전라남도 완도군 노화읍 방서리,2011-08-13,Jassa marmorata,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-22,Cobetia marina,남해서부
127.507225,대한민국,,Sulfitobacter dubius,34.073608,대한민국 남해,2003-07-22,Sulfitobacter dubius,남해서부
127.470055,대한민국,배무래기,Not assigned > Lottiidae > Nipponacmea > Nipponacmea schrenckii,34.509735,대한민국 전라남도 고흥군 동일면,2020-11-12,Nipponacmea schrenckii,남해서부
126.568672,대한민국,주름방사륵조개,Mollusca > Bivalvia > Carditida > Carditidae > Cardita > Cardita leana,33.225513,대한민국 제주특별자치도 서귀포시,2020-11-11,Cardita leana,남해서부
127.459503,대한민국,세모손해조숨이옆새우,Protohyale > Boreohyale > Protohyale (Boreohyale) triangulata,34.525768,대한민국 전라남도 고흥군 동일면,2020-11-12,Protohyale (Boreohyale) triangulata,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia amphilecti,34.073608,대한민국 남해,2003-07-22,Cobetia amphilecti,남해서부
128.951157,대한민국,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,37.772167,대한민국 강원도 강릉시 강릉항,2017-06-15,Favella ehrenbergii,동해중부
126.503761,대한민국,갯가꼬마새우,Thoridae > Eualus > Eualus sinensis,36.327717,대한민국 충청남도 보령시 대천항,2021-05-12,Eualus sinensis,서해
126.391396,대한민국,줄새우아재비,Pleocyemata > Caridea > Palaemonoidea > Palaemonidae > Palaemon > Palaemon serrifer,34.894257,대한민국 전라남도 무안군 청계면 복길항,2021-03-17,Palaemon serrifer,서해
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-20,Cobetia marina,남해서부
126.527000,대한민국,,Protista > Bacillariophyta > Bacillariophyceae > Bacillariales > Bacillariaceae > Nitzschia > Nitzschia longissima,36.221111,대한민국 충청남도 보령시 웅천읍,2021-04-13,Nitzschia longissima,서해
127.507225,대한민국,,Pseudalkalibacillus hwajinpoensis,34.073608,대한민국 남해,2003-07-22,Pseudalkalibacillus hwajinpoensis,남해서부
126.041954,대한민국,큰가위손육질꼬리옆새우붙이,Malacostraca > Amphipoda > Ischyroceridae > Jassa > Jassa marmorata,34.911568,대한민국 전라남도 신안군 자은면 고장리,2012-06-04,Jassa marmorata,서해
128.706879,대한민국,띠대나무갯지렁이,Polychaeta > Not assigned > Maldanidae > Clymenella > Clymenella koellikeri,34.808563,대한민국 경상남도 거제시 일운면,2007-11-16,Clymenella koellikeri,남해동부
126.527000,대한민국,떡조개,Veneridae > Dosinia > Dosinia japonica,36.221111,대한민국 충청남도 보령시 웅천읍 독산해수욕장,2021-03-02,Dosinia japonica,서해
127.507225,대한민국,,Micrococcales > Micrococcaceae > Glutamicibacter > Glutamicibacter nicotianae,34.073608,대한민국 남해,2003-07-22,Glutamicibacter nicotianae,남해서부
127.507225,대한민국,,Mycobacteriales > Corynebacteriaceae > Corynebacterium > Corynebacterium callunae,34.073608,대한민국 남해,2003-07-22,Corynebacterium callunae,남해서부
129.397644,대한민국,별난멜리타옆새우,Melitidae > Abludomelita > Abludomelita japonica,36.206585,대한민국 경상북도,2013-02-01,Abludomelita japonica,동해남부
130.861374,대한민국,,Vargula hilgendorfii,37.455891,대한민국 경상북도 울릉군,2014-05-01,Vargula hilgendorfii,동해중부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-22,Cobetia marina,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia amphilecti,34.073608,대한민국 남해,2003-07-22,Cobetia amphilecti,남해서부
129.427872,대한민국,염주말,Ulvophyceae > Cladophorales > Cladophoraceae > Chaetomorpha > Chaetomorpha moniligera,37.061077,대한민국 경상북도 울진군 죽변면,2014-01-07,Chaetomorpha moniligera,동해중부
126.332359,대한민국,미끈뼈대그물말,Phaeophyceae > Dictyotales > Dictyotaceae > Dictyopteris > Dictyopteris divaricata,36.509140,대한민국 충청남도 태안군 안면읍,2013-07-19,Dictyopteris divaricata,서해
129.397644,대한민국,미하라안경옆새우,Malacostraca > Amphipoda > Ampeliscidae > Ampelisca > Ampelisca miharaensis,36.206585,대한민국 경상북도,2013-02-01,Ampelisca miharaensis,동해남부
126.664146,대한민국,오뚜기갯지렁이,Terebellida > Sternaspidae > Sternaspis > Sternaspis scutata,36.019394,대한민국 충청남도 서천군 장항읍,2014-09-15,Sternaspis scutata,서해
126.150558,대한민국,황금뿔사슴갯지렁이,Terebellida > Ampharetidae > Melinna > Melinna elisabethae,33.334999,대한민국 제주특별자치도 제주시 한경면,2010-09-12,Melinna elisabethae,남해서부
128.839005,대한민국,가시파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva prolifera,35.083279,대한민국 부산광역시 강서구,2013-04-13,Ulva prolifera,남해동부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-20,Cobetia marina,남해서부
128.459564,대한민국,떡청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium arabicum,38.443287,대한민국 강원도 고성군 거진읍,2017-05-30,Codium arabicum,동해중부
126.292229,대한민국,붉은뼈까막살,Rhodophyta > Florideophyceae > Halymeniales > Halymeniaceae > Grateloupia > Grateloupia angusta,33.174187,대한민국 제주특별자치도 서귀포시 대정읍,2016-07-14,Grateloupia angusta,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia amphilecti,34.073608,대한민국 남해,2003-07-22,Cobetia amphilecti,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas tetraodonis,34.073608,대한민국 남해,2003-07-22,Pseudoalteromonas tetraodonis,남해서부
127.507225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio tasmaniensis,34.073608,대한민국 남해,2003-07-22,Vibrio tasmaniensis,남해서부
127.507225,대한민국,,Micrococcales > Micrococcaceae > Glutamicibacter > Glutamicibacter nicotianae,34.073608,대한민국 남해,2003-07-22,Glutamicibacter nicotianae,남해서부
127.507225,대한민국,,Psychrobacter nivimaris,34.073608,대한민국 남해,2003-07-22,Psychrobacter nivimaris,남해서부
126.664146,대한민국,오뚜기갯지렁이,Terebellida > Sternaspidae > Sternaspis > Sternaspis scutata,36.019394,대한민국 충청남도 서천군 장항읍,2014-09-15,Sternaspis scutata,서해
125.124474,대한민국,옥덩굴,Ulvophyceae > Bryopsidales > Caulerpaceae > Caulerpa > Caulerpa okamurae,34.050915,대한민국 전라남도 신안군 흑산면 가거도,2021-06-29,Caulerpa okamurae,서해
125.124474,대한민국,방석청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium hubbsii,34.050915,대한민국 전라남도 신안군 흑산면 가거도,2021-06-29,Codium hubbsii,서해
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas lipolytica,34.073608,대한민국 남해,2003-07-20,Pseudoalteromonas lipolytica,남해서부
125.361557,대한민국,붕장어,Teleostei > Anguilliformes > Congridae > Conger > Conger myriaster,37.296089,대한민국 인천광역시,2016-08-23,Conger myriaster,서해
126.085289,대한민국,금줄촉수,Teleostei > Mulliformes > Mullidae > Parupeneus > Parupeneus ciliatus,32.959011,대한민국 제주특별자치도 서귀포시,2014-09-15,Parupeneus ciliatus,남해서부
126.287613,대한민국,털보집갯지렁이,Polychaeta > Eunicida > Onuphidae > Diopatra > Diopatra sugokai,36.606499,대한민국 충청남도 태안군 남면,2021-04-01,Diopatra sugokai,서해
127.507225,대한민국,,Exiguobacterium oxidotolerans,34.073608,대한민국 남해,2003-07-22,Exiguobacterium oxidotolerans,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-22,Cobetia marina,남해서부
126.452217,대한민국,,Thoracostomopsidae > Epacanthion > Epacanthion mawsoni,33.497501,대한민국 제주특별자치도 제주시 이호일동 조간대,2015-10-19,Epacanthion mawsoni,남해서부
126.452217,대한민국,,Thoracostomopsidae > Epacanthion > Epacanthion mawsoni,33.497501,대한민국 제주특별자치도 제주시 이호일동 조간대,2015-10-19,Epacanthion mawsoni,남해서부
126.526955,대한민국,,Protista > Bacillariophyta > Bacillariophyceae > Naviculales > Naviculaceae > Gyrosigma > Gyrosigma fasciola,35.677647,대한민국 전라북도 부안군 변산면,2021-03-17,Gyrosigma fasciola,서해
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas shioyasakiensis,34.073608,대한민국 남해,2003-07-22,Pseudoalteromonas shioyasakiensis,남해서부
127.507225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio owensii,34.073608,대한민국 남해,2003-07-20,Vibrio owensii,남해서부
126.520058,대한민국,,Penicillium paraherquei,36.152973,대한민국 충청남도 서천군 서면,2014-06-10,Penicillium paraherquei,서해
127.507225,대한민국,,Pseudomonas edaphica,34.073608,대한민국 남해,2003-07-22,Pseudomonas edaphica,남해서부
127.507225,대한민국,,Micrococcus luteus,34.073608,대한민국 남해,2003-07-20,Micrococcus luteus,남해서부
127.507225,대한민국,,Pseudomonas abietaniphila,34.073608,대한민국 남해,2003-07-22,Pseudomonas abietaniphila,남해서부
127.507225,대한민국,,Cytobacillus firmus,34.073608,대한민국 남해,2003-07-22,Cytobacillus firmus,남해서부
127.507225,대한민국,,Micrococcales > Micrococcaceae > Glutamicibacter > Glutamicibacter soli,34.073608,대한민국 남해,2003-07-20,Glutamicibacter soli,남해서부
128.583771,대한민국,아무르불가사리,Forcipulatida > Asteriidae > Asterias > Asterias amurensis,34.946449,대한민국 경상남도 거제시 하청면,2010-08-03,Asterias amurensis,남해동부
127.507225,대한민국,,Flavobacterium aquimarinum,34.073608,대한민국 남해,2003-07-20,Flavobacterium aquimarinum,남해서부
127.507225,대한민국,,Exiguobacterium oxidotolerans,34.073608,대한민국 남해,2003-07-20,Exiguobacterium oxidotolerans,남해서부
127.507225,대한민국,,Micrococcales > Micrococcaceae > Kocuria > Kocuria rhizophila,34.073608,대한민국 남해,2003-07-20,Kocuria rhizophila,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas arctica,34.073608,대한민국 남해,2003-06-22,Pseudoalteromonas arctica,남해서부
127.507225,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus salacetis,34.073608,대한민국 남해,2003-07-22,Bacillus salacetis,남해서부
127.507225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio tasmaniensis,34.073608,대한민국 남해,2003-07-22,Vibrio tasmaniensis,남해서부
127.507225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio tasmaniensis,34.073608,대한민국 남해,2003-07-22,Vibrio tasmaniensis,남해서부
127.507225,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio echinoideorum,34.073608,대한민국 남해,2003-07-20,Vibrio echinoideorum,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia amphilecti,34.073608,대한민국 남해,2003-07-20,Cobetia amphilecti,남해서부
127.507225,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Cobetia > Cobetia marina,34.073608,대한민국 남해,2003-07-22,Cobetia marina,남해서부
127.507225,대한민국,,Exiguobacterium oxidotolerans,34.073608,대한민국 남해,2003-07-20,Exiguobacterium oxidotolerans,남해서부
